participant_id,sample_id,emotion_sentence,all_timestamps,all_valence_values,all_arousal_values,emotion_sentence_clean,familiarity_rating,film,composer,song_name,year,soundtrack,director,genre,ISRC
_n7kwxb5sp,/audioFolder10//film-score-emotion-survey/audioFolder10/toystory3lefreak_chic_sample_1,Haha! Saved the best until last Ruby :-) This track feels so good to dance to. Nile Rodgers is a genius arranger. I love the descending strings before the chorus.  It just makes me want to dance. ,"[0.0, 0.0, 14.8, 0.0]","[0.54, 0.73, 0.0, 0.36]","[0.554, 0.744, 0.0, 0.364]",haha saved best ruby track feels good dance nile rodgers genius arranger love descending strings chorus just makes want dance,definitely-familiar,Under The Skin,Mica Levi,Love,2013,0,Jonathan Glazer,Animation Adventure Comedy,FR9W11818769
_n7kwxb5sp,/audioFolder2//film-score-emotion-survey/audioFolder2/django_unchained_luis_bacalov_django_sample_1,"Excited and expectant. Immediate sense of wide open space and dramatic scenary - is this from a Western?

Great key change at the second marker, changed my mood to darker feeling of finality & hopelessness. ","[0.0020600718060611, 0.0, 0.0]","[0.55, -0.195, 0.55]","[-0.366, 0.54, 0.534]",excited expectant immediate sense wide open space dramatic scenary western great key change second marker changed mood darker feeling finality hopelessness,familiar,A Hidden Life,James Newton Howard,Hope,2019,0,Terrence Malick,Drama Western,USUG11201339
_n7kwxb5sp,/audioFolder3//film-score-emotion-survey/audioFolder3/first_kisses__ludwig_goransson_everything_everything_sample_2,"Quite a tense beginning, could go anywhere, slightly chilling but soften by the first marker change in sound. The single notes made me feel more optimistic and then the guitar chord totally changed my feeling to postitive, like the sun coming out. ","[14.8, 14.8, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.54, 0.365, -0.195]","[0.0, 0.0, 0.0, 0.54, -0.37, -0.368]",quite tense beginning slightly chilling soften marker change sound single notes feel optimistic guitar chord totally changed feeling postitive like sun coming,never-heard-this,"Everything, Everything",Ludwig Göransson,First Kisses,2017,0,Stella Meghie,Drama Romance,USQX91701034
_n7kwxb5sp,/audioFolder4//film-score-emotion-survey/audioFolder4/katies_life_good_cop_dog_cop_mark_mothersbaugh_the_mitchells_vs_the_machines_sample_1,Curious at the beginning ' where's this going?' Then it all became a bit preditable and boring.,[0.0],[0.175],[0.544],curious beginning wheres going bit preditable boring,never-heard-this,Talk To Me,Cornel Wilczek,Mother,2022,0,"Danny Philippou, Michael Philippou",Drama Sci-Fi Romance,US4DG2000262
_n7kwxb5sp,/audioFolder6//film-score-emotion-survey/audioFolder6/one_without_aftersun__oliver_coates_sample_2,"Not sure how this made me feel. I can imagine this in a film, accompanying a dramatic, tense emotional drama. More postitive than negative, but without the visuals, it didn't really make me feel any particular emotions.  ","[0.0101420258904183, 14.8, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.905, 0.375, 0.56]","[0.0, 0.0, 0.362, -0.345, -0.015]",sure feel imagine film accompanying dramatic tense emotional drama postitive negative visuals didnt really make feel particular emotions,never-heard-this,Aftersun,Oliver Coates,One Without,2022,0,Charlotte Wells,Drama,GBAKW7100100
_n7kwxb5sp,/audioFolder7//film-score-emotion-survey/audioFolder7/robbies_note_dario_marianelli_atonement_sample_2,I smiled as soon as I heard this piece. I felt instantly warm and that feeling grew with the soaring melody and strings. ,"[0.0, 0.0, 0.0, 0.0, 0.0]","[0.005, 0.91, 0.73, 0.365, 0.18]","[0.006, 0.916, 0.726, 0.386, 0.179]",smiled soon heard piece felt instantly warm feeling grew soaring melody strings,familiar,Atonement,Dario Marianelli,Robbies Note,2008,0,Joe Wright,Drama Mystery Romance,GBUM70704843
_n7kwxb5sp,/audioFolder8//film-score-emotion-survey/audioFolder8/tell_me_a_tale_of_yourself_so_that_i_might_know_thee_the_green_knight_daniel_hart_sample_1,A slight feeling of melancholy at the beginning. The long sustained notes of the cello/viola sound sad to me but the bright tone of the other stringed instrument adds a positive feeling. ,"[0.0, 0.0, 0.0]","[0.37, 0.185, -0.185]","[0.194, -0.171, -0.178]",slight feeling melancholy beginning long sustained notes celloviola sound sad bright tone stringed instrument adds positive feeling,familiar-feeling-not-familiar,The Green Knight,Daniel Hart,"Tell Me A Tale of Yourself, So That I Might Know Thee",2021,0,David Lowery,Adventure Drama Fantasy,USQX92102192
_n7kwxb5sp,another_round__druk__schubert_fantasie_in_f_moll_d940_fantasy_in_f_minor_sample_2,"I felt calm listening to this piece. The feeling changed to slight agitation in the middle of the phrase but calmed again. There seemed to be a dynamic pattern, like a swelling of sound and intensity then calmer and quieter which i found enjoyable. 
","[0.0, 0.0, 5.35066908083598, 0.0, 0.0, 11.3890464804971]","[0.0, 0.545, 0.195, 0.195, 0.54, -0.18]","[0.0, -0.201, 0.349, -0.194, 0.351, -0.194]",felt calm listening piece feeling changed slight agitation middle phrase calmed dynamic pattern like swelling sound intensity calmer quieter enjoyable,familiar,Another Round,Franz Schubert,"Fantasie in f Moll, D 940",2020,0/1,Thomas Vinterberg,"Comedy, Drama",QZHN62098907
_o8em397t4,/audioFolder10//film-score-emotion-survey/audioFolder10/jos-slovick-i-am-a-poor-wayfaring-stranger-from-1917-a-cappella-1917-ost_sample_1,almost mystic - going on a journey. has got the world ahead of them to discover/huge journey ahead of them but doesnt feel positive about it. almost scared.,[6.61954758901793],[0.897],[0.093],mystic going journey got world ahead discoverhuge journey ahead doesnt feel positive scared,never-heard-this,1917,Jos Slovick,I Am A Poor Wayfaring Stranger,2019,1,Sam Mendes,Action Drama War,USSM12000717
_o8em397t4,/audioFolder2//film-score-emotion-survey/audioFolder2/Death_Shall_Have_No_Dominion_Cliff_Martinez_Solaris_sample_2,"first marker - almost feels like its holding its breath to see whats coming next
second marker - next phrase is rather sad and disappointed.","[4.21479390256672, 9.71091130636734]","[-0.563, -0.788]","[0.114, -0.874]",marker feels like holding breath whats coming second marker phrase sad disappointed,never-heard-this,Solaris,Cliff Martinez,Death Shall Have No Dominion,2002,0,Steven Soderbergh,Drama Mystery Romance,USFM90900087
_o8em397t4,/audioFolder3//film-score-emotion-survey/audioFolder3/Family_Trip_Jung_Jaeil_Broker_sample_1,"feels like a lovers song very tracy chapman vibes
first marker - definitely more hopeful about whatever it is talking about, almost question like - can we be together??
second marker - feels their question has been answered i.e. no and is a bit sad but not unhappy. is fine with this answer - not a positive one though.","[1.78337320874027, 6.03932038797018]","[0.552, 0.002]","[0.148, 0.113]",feels like lovers song tracy chapman vibes marker definitely hopeful talking question like second marker feels question answered bit sad unhappy fine answer positive,familiar-feeling-not-familiar,Broker,Jung Jaeil,Family Trip,2022,0,Hirokazu Koreeda,Drama Music,KRA492200517
_o8em397t4,/audioFolder4//film-score-emotion-survey/audioFolder4/I_Could_Show_You_If_You'd_Like_Hans_Zimmer_Rush_sample_1,"first marker - this person is ready to rock , calm & confident feelings
second marker - lets rock ;)","[2.01265369004584, 13.125779878814]","[0.877, 0.897]","[0.235, 0.481]",marker person ready rock calm confident feelings second marker lets rock,never-heard-this,Rush,Hans Zimmer,I Could Show You Off If You'd Like,2013,0,Ron Howard,Horror Mystery Thriller,USNLR1300503
_o8em397t4,/audioFolder5//film-score-emotion-survey/audioFolder5/Licorice_Pizza__Jonny_Greenwood_Licorice_Pizza_sample_2,"lacking positivity - this feeling is sad and in the pits about whatever, didn't get any fun notes on this one. they are depressed almost  ",[0.0808456566689014],[-0.348],[-0.254],lacking positivity feeling sad pits didnt fun notes depressed,never-heard-this,Licorice Pizza,Jonny Greenwood,Licorice Pizza,2021,0,Paul Thomas Anderson,Comedy Drama Romance,USUG12105603
_o8em397t4,"/audioFolder6//film-score-emotion-survey/audioFolder6/Nighthawk_Mateus_Alves,_Tomaz_Alves_Souza_Bacurau_sample_2",unsure what i felt on this one - energy was definitely building up and was apparent in the second marker. ,"[12.6102375348328, 1.00120556917869]","[0.737, 0.697]","[0.813, 0.533]",unsure felt energy definitely building apparent second marker,never-heard-this,Bacurau,"Mateus Alves, Tomaz Alves Souza",Nighthawk,2019,0,"Juliano Dornelles , Kleber Mendonça Filho",Horror Mystery Thriller,BXURC1900009
_o8em397t4,/audioFolder7//film-score-emotion-survey/audioFolder7/Sicario_The_Beast-Johan_Johannsson_sample_2,"murky vibes - in a dark spooky wood, energy is there, almost of anticipation of what is next - something might jump out. it is very misty too. spooky and fearful!",[1.18650151365257],[0.197],[0.755],murky vibes dark spooky wood energy anticipation jump misty spooky fearful,familiar-feeling-not-familiar,Sicario,Jóhann Jóhannsson,The Beast,2015,0,Denis Villeneuve,Action Crime Drama,US3M51536902
_o8em397t4,/audioFolder8//film-score-emotion-survey/audioFolder8/The_Dark_Knight_Main_Theme_-_Hans_Zimmer__sample_1,"feels so pirates of the Caribbean. very hopeful, feelings of accomplishment and such. end of a battle/coming home. jack sparrow  ",[0.794190723349319],[0.872],[0.865],feels pirates caribbean hopeful feelings accomplishment end battlecoming home jack sparrow,familiar,A Hidden Life,James Newton Howard,Hope,2019,0,Terrence Malick,Action Crime Drama,USSM11607296
_o8em397t4,/audioFolder9//film-score-emotion-survey/audioFolder9/The_Log_Marius_de_Vries_Coda_sample_2,very childlike but also sad. in a way hopeful for the child. ,[0.211448925752098],[-0.808],[-0.31],childlike sad way hopeful child,familiar-feeling-not-familiar,A Hidden Life,James Newton Howard,Hope,2019,0,Terrence Malick,Horror Mystery Thriller,USUG12103734
_o8em397t4,Anna_Karenin_Overture_Dario_Marianelli_sample_1,"started off slow and almost lethargic - first marker, a bit dreary almost, lacking some hope
second marker - some sort of realisation and a boost of energy
third marker feels like the plan is in place - almost scheming like. a lot more energy - ready to cause some mischief !","[2.93803851257262, 6.52082853918852, 10.6547737101133]","[0.157, 0.852, 0.857]","[-0.584, 0.385, 0.9]",started slow lethargic marker bit dreary lacking hope second marker sort realisation boost energy marker feels like plan place scheming like lot energy ready cause mischief,familiar-feeling-not-familiar,A Hidden Life,James Newton Howard,Hope,2019,0,Terrence Malick,Romance Drama,GBUM71205489
_ofa08nv3d,/audioFolder10//film-score-emotion-survey/audioFolder10/walking_home_andre_matthias_the_gravediggers_wife_sample_2,"This piece is slow-moving and repetitive at two points, the first and third marker, where bars are marked by single notes from a string instrument. Strangely at this point I felt tense as I was expecting almost  a musical jumpscare. However the change in the second phase was mostly energy-wise. The time of the piece seems to accelerate slightly and a quick flurry of notes changed the pace - which brought relief.","[0.836025922795152, 4.73469258946182, 9.62535925612849]","[0.292, 0.272, 0.377]","[-0.266, 0.139, -0.241]",piece slowmoving repetitive points marker bars marked single notes string instrument strangely point felt tense expecting musical jumpscare change second phase energywise time piece accelerate slightly quick flurry notes changed pace brought relief,familiar-feeling-not-familiar,The Gravedigger's Wife,Andre Matthias,Walking Home,2021,0,Khadar Ayderus Ahmed,Drama,GBMEZ2152245
_ofa08nv3d,/audioFolder2//film-score-emotion-survey/audioFolder2/christ_in_the_mountains_mychael_danna_life_of_pi_sample_2,"The overall feel is very positive and inquisitive - feels like a coming of age soundtrack in a movie. The instrumentation with winds and strings as well as upbeat percussions give it the piece an uplifting and energetic feeling at the start. Then most of the instrumentation drops away, leaving a second part with string pizzicatos that lower the energy yet do not change the mood that much.","[0.0253592561284868, 2.82755705832629, 9.15469146238377]","[0.688, 0.827, 0.593]","[0.809, 0.824, -0.606]",overall feel positive inquisitive feels like coming age soundtrack movie instrumentation winds strings upbeat percussions piece uplifting energetic feeling start instrumentation drops away leaving second string pizzicatos lower energy change mood,never-heard-this,Life of Pi,Mychael Danna,Christ in the Mountains,2013,0,Ang Lee,Adventure Drama Fantasy,USSM11206125
_ofa08nv3d,/audioFolder3//film-score-emotion-survey/audioFolder3/family_trip_jung_jaeil_broker_sample_1,"This solo guitar track feels hopeful and inspiring, maybe a bit nostalgic. The lush and open chords feel like the open forest at sundown and inspire a sense of relief. The energy is not particularly high but the feeling is clearly positive.",[1.86336658213582],[0.877],[-0.126],solo guitar track feels hopeful inspiring maybe bit nostalgic lush open chords feel like open forest sundown inspire sense relief energy particularly high feeling clearly positive,familiar-feeling-not-familiar,Broker,Jung Jaeil,Family Trip,2022,0,Hirokazu Koreeda,Drama Music,KRA492200517
_ofa08nv3d,/audioFolder4//film-score-emotion-survey/audioFolder4/hungryspirit_cornel_wilczek_thomas_e_rouch_talk_to_me_sample_1,"The track has an eerie and ominous feeling to it. The minimal instrumentation, creeping crescendo and underlying harmonic tension inspire fear, anticipation. The energy is varying, with a crescendo leading to anticipate a break in the music which never comes.",[0.0887573964497041],[-0.867],[-0.061],track eerie ominous feeling minimal instrumentation creeping crescendo underlying harmonic tension inspire fear anticipation energy varying crescendo leading anticipate break music comes,familiar-feeling-not-familiar,Talk To Me,"Cornel Wilczek, Thomas E Rouch",Hungry Spirit,2022,0,"Danny Philippou, Michael Philippou",Horror Thriller,QMB622321007
_ofa08nv3d,/audioFolder5//film-score-emotion-survey/audioFolder5/little_women__robert_schumann__kinderszenen_op15_i_von_fremden_landern_und_menschen_sample_1,"This solo piano waltz inspires positive emotions, with some varying energy throughout. The start inspires innocence, naÃ¯vetÃ©, given by the almost minimalist simplicity of the harmony. The second part, a bit more energetic thanks to the dynamics of the player, and a bit more nuanced emotionally. It sounds almost regretful, like an evolution from the second part. The third marker denotes a diminuendo and a change of pace to an emotion that seems more melancholic, tinged with sadness, and less upbeat.","[5.30008453085376, 12.8317836010144, 0.0]","[0.903, 0.077, 0.808]","[0.374, -0.316, 0.154]",solo piano waltz inspires positive emotions varying energy start inspires innocence navet given minimalist simplicity harmony second bit energetic thanks dynamics player bit nuanced emotionally sounds regretful like evolution second marker denotes diminuendo change pace emotion melancholic tinged sadness upbeat,never-heard-this,Little Women,Robert Schumann,Kinderszenen op.15 I. Von Fremden Ländern und Menschen,2019,1,Greta Gerwig,"Drama, Romance",DEF058330102
